MeasuredPoint,time,samplerate
0.011749268,0.0,1000
0.01751709,0.0010017028949213663,1000
0.0018920898,0.0020034057898427327,1000
0.004272461,0.003005108684764099,1000
0.005554199,0.004006811579685465,1000
0.0063171387,0.005008514474606832,1000
0.0036010742,0.006010217369528198,1000
0.0032348633,0.007011920264449564,1000
-0.0018920898,0.00801362315937093,1000
-0.0019836426,0.009015326054292297,1000
-0.01586914,0.010017028949213663,1000
-0.017150879,0.01101873184413503,1000
0.010772705,0.012020434739056396,1000
0.022735596,0.013022137633977762,1000
0.03744507,0.014023840528899129,1000
0.040039062,0.015025543423820495,1000
0.009887695,0.01602724631874186,1000
-0.0011901855,0.017028949213663228,1000
0.0019836426,0.018030652108584594,1000
0.00015258789,0.01903235500350596,1000
0.0002746582,0.020034057898427327,1000
-0.0010070801,0.021035760793348693,1000
-0.0002746582,0.02203746368827006,1000
-0.00061035156,0.023039166583191426,1000
0.000579834,0.024040869478112792,1000
0.0011291504,0.025042572373034158,1000
0.0010070801,0.026044275267955524,1000
0.00061035156,0.02704597816287689,1000
0.00061035156,0.028047681057798257,1000
-0.00036621094,0.029049383952719623,1000
-0.0012512207,0.03005108684764099,1000
-0.0011901855,0.031052789742562356,1000
-0.0005493164,0.03205449263748372,1000
-0.00015258789,0.03305619553240509,1000
0.00030517578,0.034057898427326455,1000
3.0517578e-05,0.03505960132224782,1000
9.1552734e-05,0.03606130421716919,1000
-0.00024414062,0.037063007112090554,1000
-0.00088500977,0.03806471000701192,1000
-0.0007019043,0.03906641290193329,1000
-0.0007019043,0.04006811579685465,1000
0.0002746582,0.04106981869177602,1000
-0.0004272461,0.042071521586697386,1000
0.00024414062,0.04307322448161875,1000
0.0022888184,0.04407492737654012,1000
0.0017089844,0.045076630271461485,1000
0.00061035156,0.04607833316638285,1000
0.001953125,0.04708003606130422,1000
0.002319336,0.048081738956225584,1000
0.00039672852,0.04908344185114695,1000
-0.0015563965,0.050085144746068316,1000
-0.0022277832,0.05108684764098968,1000
-0.0023498535,0.05208855053591105,1000
-0.0025939941,0.053090253430832415,1000
-0.0022277832,0.05409195632575378,1000
-0.0016479492,0.05509365922067515,1000
-0.00012207031,0.056095362115596514,1000
3.0517578e-05,0.05709706501051788,1000
0.0016174316,0.05809876790543925,1000
0.0024414062,0.05910047080036061,1000
0.0024719238,0.06010217369528198,1000
0.003112793,0.061103876590203346,1000
0.0017700195,0.06210557948512471,1000
0.00061035156,0.06310728238004608,1000
0.00036621094,0.06410898527496744,1000
-0.00030517578,0.06511068816988881,1000
-0.0020751953,0.06611239106481018,1000
-0.0028381348,0.06711409395973154,1000
-0.0033874512,0.06811579685465291,1000
-0.0020751953,0.06911749974957428,1000
-0.0007019043,0.07011920264449564,1000
-0.00018310547,0.07112090553941701,1000
0.00015258789,0.07212260843433838,1000
0.0009765625,0.07312431132925974,1000
0.0010681152,0.07412601422418111,1000
0.00048828125,0.07512771711910247,1000
0.00076293945,0.07612942001402384,1000
